Date,Tmean,Tmax,Tmin,RHmean,RHmax,RHmin,Pmean,Rn,Rl,G,PAR,ETcat,ET0pm,ET0cat,U2max,U2mean,U2dir,Rain,Insolation
19-12-2016,24.9,33.1,20.1,82.8,100.0,52.6,97.2,17.4,,,275.2,,4.5,,9.2,1.7,77.3,40.6,4.0
20-12-2016,25.1,32.5,20.7,85.4,100.0,54.1,97.2,17.2,,,338.1,,4.2,,6.7,1.4,50.7,7.1,3.8
21-12-2016,23.0,30.8,19.8,92.0,100.0,59.2,97.3,14.8,,,268.6,,3.7,,8.8,1.7,87.3,50.0,2.3
22-12-2016,25.6,33.2,20.3,84.4,100.0,58.4,97.5,17.2,,,361.2,,4.0,,5.8,0.9,114.0,0.0,3.9
23-12-2016,28.0,35.0,21.1,73.7,100.0,43.6,97.4,23.8,,,346.9,,5.6,,5.9,1.2,68.0,0.0,8.2
24-12-2016,28.0,35.0,22.1,77.4,99.2,49.9,97.3,21.1,,,311.3,,5.0,,5.0,1.1,69.3,0.0,6.4
25-12-2016,29.1,36.6,23.5,73.9,98.6,40.3,97.1,24.0,,,362.9,,5.6,,5.8,0.9,42.7,0.0,8.3
26-12-2016,29.1,37.3,23.2,70.7,95.5,42.8,97.1,24.4,,,364.6,,5.9,,6.6,1.1,27.4,0.0,8.6
27-12-2016,27.8,37.0,23.1,76.2,94.3,41.7,97.3,23.4,,,359.2,,5.9,,6.7,1.4,300.2,3.8,7.9
28-12-2016,26.2,34.2,22.7,85.4,99.5,50.8,97.3,16.5,,,336.0,,4.0,,10.0,0.8,339.1,0.3,3.4
29-12-2016,27.6,34.4,23.3,79.4,98.3,53.2,97.3,16.4,,,275.4,,4.1,,6.5,1.0,23.8,0.0,3.3
30-12-2016,26.5,32.8,22.3,80.8,97.5,52.5,97.3,18.1,,,315.2,,4.2,,5.0,0.8,331.5,0.0,4.4
31-12-2016,26.7,32.9,21.9,75.7,100.0,46.1,97.4,19.8,,,353.7,,4.6,,5.9,1.0,290.9,0.0,5.0
01-01-2017,27.9,35.1,22.5,75.0,99.1,47.5,97.4,20.6,,,401.3,,4.9,,6.4,1.0,321.3,0.0,5.6
02-01-2017,25.8,32.0,20.3,84.2,100.0,61.8,97.3,15.8,,,304.7,,3.6,,5.9,0.9,260.9,26.2,1.9
03-01-2017,28.2,35.6,22.5,79.1,100.0,47.6,97.1,22.3,,,416.8,,5.1,,4.3,0.7,10.9,0.0,6.8
04-01-2017,26.1,31.0,22.8,82.4,99.1,59.1,97.3,17.1,,,355.4,,4.1,,9.1,1.7,36.1,0.0,2.8
05-01-2017,27.6,34.5,22.1,77.8,99.0,52.5,97.4,22.2,,,426.3,,5.0,,4.8,0.8,61.6,0.0,6.8
06-01-2017,28.1,36.6,22.5,78.7,100.0,43.4,97.4,22.1,,,424.8,,5.4,,7.8,1.1,277.8,0.0,6.7
07-01-2017,28.3,35.0,22.4,78.4,100.0,51.6,97.4,22.8,,,441.8,,5.3,,5.3,1.0,157.3,3.6,7.3
08-01-2017,30.2,38.0,23.1,69.6,100.0,32.6,97.1,23.6,,,469.6,,5.6,,4.3,0.7,23.3,0.0,7.8
09-01-2017,26.8,32.7,21.2,85.8,100.0,61.1,97.1,15.4,,,341.7,,3.8,,9.6,1.4,47.3,38.6,1.5
10-01-2017,25.9,31.7,22.9,90.6,100.0,72.3,97.2,9.4,,,185.3,,2.4,,7.7,0.7,67.3,1.5,0.0
11-01-2017,26.3,34.1,21.6,84.0,100.0,53.1,97.2,15.8,,,319.7,,4.0,,6.3,1.1,64.9,5.6,1.8
12-01-2017,26.1,31.5,21.7,88.7,100.0,67.0,97.2,15.5,,,328.7,,3.6,,5.5,1.0,213.0,17.0,1.6
13-01-2017,25.1,31.7,22.4,93.7,100.0,63.3,97.1,13.5,,,294.7,,3.2,,4.9,0.6,38.8,29.7,0.0
14-01-2017,25.7,30.0,22.3,88.7,100.0,70.6,97.0,19.6,,,406.0,,4.2,,5.5,1.4,62.7,0.0,4.8
15-01-2017,25.9,32.6,23.3,89.7,99.7,61.6,96.9,16.0,,,351.9,,3.8,,4.6,0.9,43.5,0.3,2.0
16-01-2017,24.3,27.1,22.5,97.7,100.0,89.3,97.0,4.7,,,107.1,,1.3,,6.5,0.8,351.3,21.3,0.0
17-01-2017,24.7,30.9,22.3,94.6,100.0,71.6,96.9,10.6,,,239.3,,2.7,,7.5,1.1,42.0,4.6,0.0
18-01-2017,25.9,33.2,22.5,87.6,100.0,58.1,97.0,18.6,,,427.6,,4.4,,6.5,1.3,27.6,0.0,4.0
19-01-2017,24.8,30.7,21.0,90.3,100.0,70.2,97.4,13.5,,,294.0,,3.2,,8.5,1.4,71.0,13.0,0.0
20-01-2017,24.7,30.7,21.1,88.9,100.0,65.5,97.6,14.2,,,313.0,,3.4,,5.2,1.4,92.5,18.3,0.6
21-01-2017,24.0,29.2,21.1,89.8,100.0,66.3,97.6,14.6,,,321.5,,3.2,,5.3,0.7,51.4,1.0,0.9
22-01-2017,23.8,29.4,20.8,92.9,100.0,69.1,97.4,12.7,,,298.7,,2.9,,5.9,0.7,41.6,18.5,0.0
23-01-2017,25.3,31.3,20.9,87.5,100.0,60.5,97.3,18.2,,,402.7,,4.1,,8.2,1.1,41.1,22.1,3.6
24-01-2017,26.5,32.5,21.2,83.9,100.0,61.6,97.3,18.2,,,396.2,,4.1,,4.9,0.9,36.6,3.0,3.6
25-01-2017,24.5,31.4,21.7,91.4,100.0,65.0,97.4,13.4,,,304.2,,3.3,,8.1,1.4,45.0,19.8,0.0
26-01-2017,25.2,30.6,20.5,88.6,100.0,66.4,97.5,12.8,,,267.2,,2.9,,5.1,0.5,347.6,11.4,0.0
27-01-2017,24.3,29.2,21.2,92.7,100.0,72.1,97.6,9.7,,,199.3,,2.3,,4.0,0.5,83.1,1.3,0.0
28-01-2017,24.4,30.9,20.6,92.6,100.0,69.4,97.6,12.2,,,263.0,,2.9,,11.4,1.0,193.2,27.2,0.0
29-01-2017,24.6,30.0,20.8,88.0,100.0,73.5,97.7,12.5,,,267.6,,2.9,,4.2,1.0,143.2,0.0,0.0
30-01-2017,25.5,32.9,21.2,86.8,100.0,59.1,97.5,19.3,,,430.7,,4.5,,8.5,1.3,237.2,2.5,4.5
31-01-2017,23.6,27.9,21.1,92.4,100.0,72.3,97.5,8.5,,,188.2,,2.1,,4.8,0.8,69.4,5.1,0.0
01-02-2017,25.2,33.5,21.0,88.8,100.0,54.2,97.3,20.2,,,463.3,,4.5,,9.8,0.9,57.1,14.7,5.8
02-02-2017,25.7,31.6,21.4,86.5,100.0,61.0,97.1,14.9,,,342.1,,3.5,,6.3,1.0,357.0,0.3,2.0
03-02-2017,26.7,34.0,21.7,81.3,99.8,53.5,97.2,20.9,,,477.6,,4.7,,4.5,0.8,318.2,0.0,6.4
04-02-2017,28.7,36.0,22.1,76.5,100.0,45.9,97.1,24.3,,,539.0,,5.3,,3.2,0.5,9.4,0.0,8.8
05-02-2017,28.1,35.3,23.3,81.3,100.0,53.9,97.1,21.0,,,475.6,,4.8,,7.3,0.7,269.1,0.0,6.4
06-02-2017,27.7,33.6,22.5,84.4,100.0,63.4,97.0,21.6,,,481.9,,4.8,,4.9,0.9,250.8,0.0,6.8
07-02-2017,28.9,36.1,22.1,73.9,100.0,42.7,97.0,21.9,,,496.4,,4.9,,3.2,0.6,261.5,0.0,7.0
08-02-2017,29.1,34.9,23.3,77.1,100.0,55.1,97.1,22.4,,,507.8,,5.0,,4.8,0.7,62.4,1.3,7.4
09-02-2017,29.5,35.1,24.2,72.6,90.6,53.6,97.1,22.1,,,499.9,,5.4,,4.6,1.4,96.4,0.0,7.2
10-02-2017,29.9,35.5,24.6,67.1,79.1,47.8,97.0,22.9,,,517.1,,5.9,,5.6,1.7,88.1,0.0,7.7
11-02-2017,28.7,34.6,23.0,77.6,100.0,51.9,96.9,20.8,,,466.2,,4.8,,4.9,0.9,69.5,0.0,6.2
12-02-2017,27.3,33.3,22.5,82.4,100.0,60.7,96.9,20.0,,,465.9,,4.8,,10.0,2.1,59.1,59.7,5.6
13-02-2017,26.3,32.1,23.0,88.0,100.0,58.9,97.0,17.0,,,380.7,,4.2,,7.1,1.9,59.8,8.6,3.4
14-02-2017,28.1,33.8,24.1,78.5,98.5,57.5,97.4,21.0,,,470.1,,5.0,,6.5,1.5,65.6,1.5,6.3
15-02-2017,28.1,34.0,22.9,69.4,94.0,40.8,97.7,22.7,,,508.8,,5.2,,4.6,1.0,72.4,0.0,7.5
16-02-2017,28.0,34.4,22.5,75.1,100.0,47.5,97.6,22.9,,,529.1,,5.2,,5.4,1.1,46.2,0.0,7.7
17-02-2017,27.1,34.4,20.5,75.4,99.1,47.3,97.5,22.3,,,510.8,,4.8,,4.9,0.7,33.8,0.0,7.2
18-02-2017,27.7,35.5,21.8,75.2,97.8,48.7,97.5,20.8,,,477.2,,4.6,,4.1,0.6,15.3,0.0,6.1
19-02-2017,28.3,36.4,23.2,80.8,100.0,47.7,97.5,19.8,,,456.4,,4.5,,4.9,0.5,347.0,0.0,5.4
20-02-2017,28.2,35.2,21.6,78.9,100.0,44.8,97.5,23.1,,,523.3,,5.1,,5.2,0.8,290.9,8.4,7.8
21-02-2017,29.0,35.6,22.6,71.4,97.5,45.1,97.4,22.6,,,513.7,,5.2,,5.6,1.0,78.9,1.8,7.4
22-02-2017,29.2,35.9,23.4,71.4,99.4,45.1,97.4,21.5,,,491.2,,4.9,,4.0,0.6,43.5,0.0,6.6
23-02-2017,27.9,35.4,23.4,76.7,100.0,49.3,97.3,20.1,,,461.2,,4.8,,6.9,1.0,0.3,0.0,5.6
24-02-2017,25.6,34.4,21.8,85.2,100.0,51.2,97.4,17.8,,,409.8,,4.2,,5.5,0.9,304.8,5.8,3.9
25-02-2017,25.7,31.3,22.4,87.5,100.0,62.2,97.3,15.9,,,374.1,,3.5,,4.0,0.6,34.2,0.0,2.6
26-02-2017,26.0,33.0,21.8,84.1,100.0,56.0,97.3,19.1,,,434.1,,4.1,,4.0,0.5,345.7,0.3,4.8
27-02-2017,27.1,33.4,21.6,81.9,100.0,51.5,97.2,19.9,,,444.7,,4.3,,5.3,0.6,348.4,0.0,5.4
28-02-2017,27.9,34.0,21.7,77.7,100.0,53.8,97.0,22.6,,,516.1,,4.9,,4.0,0.8,31.6,0.0,9.2
01-03-2017,25.9,32.1,23.2,88.5,99.9,65.7,97.0,14.1,,,312.2,,3.4,,5.4,1.1,31.8,2.0,3.1
02-03-2017,27.4,34.1,23.3,84.7,100.0,55.6,97.2,21.4,,,488.8,,4.8,,5.3,0.9,11.9,0.8,8.3
03-03-2017,25.8,32.7,22.6,91.4,100.0,64.8,97.4,13.0,,,294.0,,2.9,,4.7,0.2,267.9,12.2,2.3
04-03-2017,25.1,33.5,22.4,93.2,100.0,60.1,97.2,14.8,,,327.6,,3.6,,7.6,1.0,40.6,25.9,3.6
05-03-2017,25.9,33.4,22.1,89.8,100.0,59.9,97.1,18.5,,,403.6,,4.3,,5.2,1.3,359.0,16.0,6.2
06-03-2017,25.5,31.8,22.7,93.0,100.0,65.0,97.2,12.8,,,275.9,,2.9,,4.3,0.3,253.5,16.3,2.2
07-03-2017,27.9,34.0,23.3,83.5,100.0,56.2,97.3,19.4,,,425.9,,4.2,,3.5,0.3,26.4,0.0,6.9
08-03-2017,29.3,36.1,23.5,79.3,100.0,50.9,97.2,22.1,,,489.0,,4.8,,3.2,0.4,304.4,0.0,8.7
09-03-2017,30.0,36.1,24.7,77.6,100.0,53.3,97.1,21.5,,,483.9,,4.9,,4.0,0.6,62.9,0.0,8.3
10-03-2017,28.6,36.2,22.9,81.7,100.0,53.4,97.3,19.6,,,434.7,,4.6,,4.9,1.0,52.0,24.1,6.9
11-03-2017,27.8,33.7,22.6,84.2,100.0,62.8,97.3,20.5,,,453.6,,4.4,,4.2,0.5,70.4,0.0,7.6
12-03-2017,29.4,36.4,23.9,76.9,100.0,46.9,97.2,20.8,,,462.6,,4.6,,5.6,0.4,24.8,0.0,7.8
13-03-2017,28.1,34.0,23.2,77.4,93.0,54.4,97.3,16.5,,,372.5,,3.9,,4.8,0.8,163.8,0.0,4.8
14-03-2017,28.4,35.5,23.2,77.4,99.1,50.1,97.3,21.1,,,468.3,,4.7,,3.5,0.8,152.0,0.0,8.0
15-03-2017,28.4,34.1,22.6,73.3,95.3,52.0,97.3,20.5,,,461.9,,4.7,,5.2,1.2,78.4,0.0,7.5
16-03-2017,28.4,35.1,24.1,74.7,94.8,49.5,97.3,18.4,,,413.8,,4.2,,5.7,0.7,41.1,0.0,6.1
17-03-2017,25.8,33.6,22.2,86.5,99.9,50.3,97.3,14.9,,,336.2,,3.5,,5.2,0.7,264.9,0.5,3.6
18-03-2017,23.4,25.7,21.9,95.8,100.0,83.5,97.5,6.0,,,132.6,,1.5,,3.3,0.5,185.3,16.5,0.0
19-03-2017,25.5,31.8,22.0,85.4,100.0,59.2,97.5,19.0,,,424.3,,4.1,,4.2,0.9,148.9,1.0,6.5
20-03-2017,25.6,31.9,20.8,81.5,96.2,54.7,97.6,18.1,,,400.7,,3.9,,4.8,0.9,147.2,0.3,5.8
21-03-2017,26.1,32.7,19.8,73.5,85.5,56.9,97.7,19.1,,,429.8,,4.3,,5.8,1.3,133.5,0.0,6.5
22-03-2017,27.1,33.3,20.8,73.0,92.7,56.6,97.7,19.3,,,432.3,,4.3,,4.6,1.1,142.4,0.0,6.6
23-03-2017,27.7,35.6,23.2,72.2,91.9,46.9,97.5,21.1,,,474.6,,4.9,,5.1,1.0,109.2,0.0,7.9
24-03-2017,27.4,34.8,21.6,77.2,100.0,46.9,97.3,19.8,,,450.9,,4.1,,4.0,0.4,55.4,0.0,6.9
25-03-2017,27.7,36.1,23.1,79.5,100.0,46.0,97.2,19.4,,,441.7,,4.3,,7.9,0.6,328.5,0.0,6.6
26-03-2017,26.8,33.1,21.9,84.8,100.0,61.2,97.2,17.0,,,386.5,,3.8,,6.9,1.0,38.4,25.7,5.0
27-03-2017,25.7,32.4,21.3,87.1,100.0,61.5,97.4,15.3,,,349.9,,3.4,,3.9,0.9,89.3,2.0,3.8
28-03-2017,26.1,32.2,21.5,78.2,92.3,55.6,97.4,17.1,,,378.6,,3.8,,4.3,1.0,135.7,0.0,5.0
29-03-2017,25.6,32.4,20.7,73.4,89.7,52.7,97.4,17.7,,,396.7,,4.2,,4.9,1.4,127.3,0.0,5.4
30-03-2017,25.0,32.6,18.9,72.6,91.6,48.9,97.4,20.0,,,446.9,,4.3,,4.6,1.2,123.2,0.0,7.0
31-03-2017,25.6,33.2,19.9,67.9,92.9,41.7,97.5,19.0,,,421.9,,4.4,,5.5,1.3,133.3,0.0,8.4
01-04-2017,23.5,30.3,18.2,65.5,83.0,41.6,97.7,19.9,,,440.6,,4.4,,7.6,1.4,144.2,0.0,9.1
02-04-2017,24.5,32.1,17.4,68.5,85.4,47.5,97.4,19.0,,,421.8,,4.3,,4.9,1.4,111.9,0.0,8.4
03-04-2017,26.8,33.0,20.2,67.8,84.4,53.7,97.3,18.1,,,410.0,,4.2,,5.6,1.3,90.6,0.0,7.7
04-04-2017,27.7,33.6,23.2,73.5,88.6,55.9,97.2,14.6,,,336.1,,3.6,,4.9,1.0,75.9,0.0,5.0
05-04-2017,27.0,34.1,23.3,82.6,97.8,57.8,97.3,11.9,,,267.4,,3.0,,4.6,0.9,28.6,0.0,3.0
06-04-2017,27.3,33.7,23.7,84.7,97.4,58.1,97.3,15.2,,,342.7,,3.6,,4.3,1.0,20.3,0.0,5.5
07-04-2017,27.5,34.7,23.5,85.5,100.0,57.4,97.3,16.1,,,372.6,,3.7,,4.8,0.8,62.1,1.0,6.1
08-04-2017,26.8,31.2,23.8,86.1,96.4,68.3,97.4,10.4,,,229.7,,2.5,,3.1,0.8,98.6,0.0,1.9
09-04-2017,27.6,34.4,22.2,81.4,100.0,51.1,97.4,16.9,,,388.4,,3.7,,4.0,0.6,66.9,0.0,6.7
10-04-2017,28.5,35.5,23.5,77.9,98.9,51.8,97.4,17.7,,,398.9,,4.0,,4.2,0.7,57.9,0.0,7.3
11-04-2017,26.8,33.8,22.0,85.4,100.0,60.0,97.5,16.3,,,365.9,,3.7,,6.0,1.1,248.1,33.3,6.3
12-04-2017,25.1,32.5,21.3,92.2,100.0,62.5,97.5,12.9,,,293.5,,3.1,,5.2,1.3,222.4,36.8,3.7
13-04-2017,25.2,32.1,19.9,83.0,100.0,58.9,97.5,17.3,,,392.3,,3.6,,3.8,0.8,135.5,0.0,7.0
14-04-2017,27.0,34.1,20.4,76.6,96.6,53.7,97.6,17.5,,,401.0,,3.9,,5.9,1.1,120.4,0.0,7.1
15-04-2017,28.2,35.3,22.4,73.4,91.0,49.4,97.6,17.5,,,398.9,,4.1,,4.5,1.1,100.7,0.0,7.1
16-04-2017,26.3,33.9,22.0,79.2,98.8,50.2,97.5,12.4,,,275.0,,3.1,,6.3,1.0,223.4,0.0,3.3
17-04-2017,25.1,31.1,21.3,83.8,100.0,57.1,97.5,15.5,,,352.0,,3.2,,3.8,0.7,255.6,0.0,5.6
18-04-2017,25.6,31.6,20.8,78.1,95.7,59.1,97.5,14.9,,,336.9,,3.3,,4.6,1.2,139.4,0.0,5.1
19-04-2017,25.2,32.2,19.5,75.4,87.5,54.0,97.4,13.2,,,298.8,,3.1,,4.4,1.0,126.2,0.0,3.9
20-04-2017,23.8,32.6,19.9,90.0,100.0,61.6,97.2,8.0,,,186.6,,2.1,,9.1,0.7,88.8,32.3,0.0
21-04-2017,21.9,26.9,18.2,97.8,100.0,83.8,97.4,6.6,,,144.7,,1.5,,8.8,0.5,282.6,15.2,0.0
22-04-2017,21.5,28.9,16.8,84.2,100.0,54.4,97.7,13.7,,,286.6,,2.5,,2.6,0.3,273.7,0.3,4.2
23-04-2017,22.7,29.6,17.3,79.3,96.1,55.4,97.7,17.2,,,359.7,,3.3,,4.7,0.9,127.3,0.0,6.8
24-04-2017,23.2,31.2,17.1,78.5,100.0,42.9,97.6,17.3,,,366.0,,3.2,,4.4,0.5,75.6,0.0,6.9
25-04-2017,25.7,34.0,18.4,78.9,100.0,52.3,97.2,16.7,,,369.4,,3.5,,4.7,0.9,37.9,0.0,6.4
26-04-2017,23.7,32.4,19.8,90.1,100.0,62.5,97.3,8.1,,,189.5,,2.2,,7.7,1.1,305.4,8.9,0.1
27-04-2017,19.9,24.6,17.4,85.6,100.0,59.3,97.7,8.9,,,196.3,,2.1,,4.5,1.2,231.6,0.8,0.7
28-04-2017,20.8,28.4,14.7,78.9,97.8,57.9,97.9,12.5,,,269.3,,2.4,,3.4,0.5,166.3,0.0,3.3
29-04-2017,21.6,28.6,16.6,77.6,98.4,49.8,97.9,16.7,,,361.8,,3.3,,5.0,1.2,156.3,0.0,6.4
30-04-2017,22.8,31.9,14.5,82.6,100.0,59.3,97.8,16.0,,,347.2,,3.1,,4.6,0.9,121.1,0.0,8.3
01-05-2017,25.2,31.5,20.8,76.8,90.3,56.8,97.8,15.8,,,355.4,,3.6,,5.5,1.6,98.4,0.0,8.1
02-05-2017,25.3,31.7,19.1,76.8,99.8,53.9,97.7,15.5,,,352.6,,3.3,,4.4,1.0,101.0,0.0,7.8
03-05-2017,26.1,32.3,21.2,72.9,90.2,51.1,97.7,15.9,,,360.0,,3.6,,4.6,1.4,82.9,0.0,8.1
04-05-2017,24.3,32.2,19.8,83.9,100.0,56.3,97.5,10.9,,,243.1,,2.9,,8.5,1.6,82.0,37.6,3.8
05-05-2017,22.7,29.3,18.2,90.8,100.0,65.6,97.6,10.4,,,244.5,,2.4,,9.1,1.3,91.1,39.4,3.4
06-05-2017,23.0,29.3,18.5,85.2,100.0,62.2,97.6,14.9,,,331.3,,2.8,,3.7,0.7,132.3,0.3,7.2
07-05-2017,23.1,30.3,16.8,78.1,99.7,55.4,97.5,15.2,,,335.6,,3.0,,4.5,1.0,124.2,0.0,7.5
08-05-2017,23.6,33.4,18.0,71.6,98.0,31.3,97.4,15.8,,,347.9,,3.5,,4.0,1.0,105.4,0.0,8.0
09-05-2017,24.7,32.8,17.9,71.5,99.5,44.6,97.5,15.0,,,336.7,,3.0,,4.5,0.6,81.9,0.0,7.3
10-05-2017,25.2,31.7,18.5,67.9,91.1,46.4,97.7,13.5,,,304.0,,2.9,,3.8,0.8,99.1,0.0,6.0
11-05-2017,24.7,31.3,18.6,73.3,95.5,52.4,97.6,14.7,,,332.7,,3.3,,4.9,1.4,123.2,0.0,7.1
12-05-2017,24.3,31.7,18.0,75.6,93.4,53.7,97.5,14.7,,,329.3,,3.3,,5.8,1.3,104.9,0.0,7.0
13-05-2017,26.0,33.3,19.2,73.3,98.5,45.4,97.4,14.6,,,327.3,,3.3,,4.3,1.0,44.5,0.0,7.0
14-05-2017,24.3,29.3,21.6,84.7,100.0,71.2,97.3,7.3,,,164.8,,1.7,,3.7,0.6,247.7,0.0,0.7
15-05-2017,24.5,29.8,20.0,89.7,100.0,69.6,97.4,9.0,,,199.7,,1.9,,7.0,0.4,248.0,8.1,2.1
16-05-2017,23.9,29.9,19.6,87.9,100.0,63.5,97.5,12.0,,,272.5,,2.3,,3.1,0.3,274.5,0.0,4.7
17-05-2017,24.9,31.6,20.2,83.1,99.3,62.3,97.4,12.7,,,287.7,,2.7,,4.0,0.9,102.8,0.0,5.2
18-05-2017,25.3,33.1,21.1,85.5,100.0,59.4,97.2,11.8,,,264.0,,2.8,,7.6,1.1,61.8,21.1,4.5
19-05-2017,23.5,30.6,18.1,92.8,100.0,70.0,97.0,7.7,,,170.1,,2.1,,8.2,1.5,70.0,15.0,1.0
20-05-2017,21.5,26.4,18.0,95.6,100.0,79.8,97.4,6.1,,,135.7,,1.5,,6.1,1.6,65.1,34.8,0.0
21-05-2017,23.5,30.8,18.7,93.8,100.0,69.6,97.5,10.2,,,234.3,,2.2,,5.7,1.0,45.4,3.6,3.1
22-05-2017,21.8,25.5,18.9,97.1,100.0,85.4,97.6,5.4,,,116.7,,1.2,,2.8,0.3,197.3,1.0,0.0
23-05-2017,24.3,30.5,20.1,87.0,100.0,64.4,97.7,13.4,,,302.7,,2.7,,4.6,1.1,125.4,0.0,5.9
24-05-2017,26.2,32.5,20.8,79.6,97.1,52.5,97.7,13.7,,,313.1,,3.0,,3.8,1.0,96.1,0.0,6.1
25-05-2017,26.8,33.1,21.0,78.2,98.7,55.7,97.7,13.8,,,314.3,,3.1,,4.9,1.1,73.1,0.0,6.2
26-05-2017,26.2,32.2,21.3,78.4,100.0,52.0,97.7,14.0,,,314.7,,3.0,,4.5,0.9,70.3,0.0,6.4
27-05-2017,25.7,32.8,19.9,79.5,100.0,52.2,97.8,13.3,,,292.9,,2.6,,3.9,0.5,74.6,0.0,5.8
28-05-2017,25.3,31.8,20.5,79.7,99.5,53.0,97.8,13.1,,,284.3,,2.7,,4.2,0.8,96.8,0.0,5.5
29-05-2017,24.6,32.1,19.1,75.2,99.0,44.7,97.8,14.1,,,308.6,,2.8,,3.4,0.7,86.0,0.0,6.4
30-05-2017,23.7,31.8,18.1,77.7,100.0,47.6,97.7,13.7,,,299.4,,2.7,,4.5,0.7,76.9,0.0,6.0
31-05-2017,23.1,30.1,17.6,84.7,100.0,54.4,97.5,13.1,,,288.7,,2.5,,4.9,0.8,291.9,0.0,7.4
01-06-2017,18.2,22.1,14.6,87.9,97.5,67.9,97.8,6.6,,,139.5,,1.6,,6.1,1.5,251.0,0.0,1.1
02-06-2017,17.5,24.7,10.9,82.1,100.0,57.9,98.0,14.3,,,304.3,,2.2,,4.3,0.7,188.8,0.0,8.6
03-06-2017,22.0,30.0,15.4,74.7,90.8,54.7,97.8,13.8,,,305.1,,2.8,,4.6,1.2,93.0,0.0,8.2
04-06-2017,25.6,33.3,18.8,75.0,93.4,52.1,97.6,13.5,,,299.9,,3.0,,5.8,1.1,62.6,0.0,7.8
05-06-2017,26.6,34.2,22.0,77.5,98.2,51.5,97.5,13.0,,,289.3,,2.9,,5.4,0.8,30.3,0.0,7.4
06-06-2017,26.5,34.1,21.0,79.8,100.0,52.2,97.5,12.8,,,284.3,,2.6,,3.1,0.5,42.2,0.0,7.1
07-06-2017,26.0,32.8,20.3,77.1,100.0,47.2,97.4,13.4,,,287.4,,2.9,,4.7,0.9,75.9,0.0,7.7
08-06-2017,26.2,33.8,19.3,70.0,88.5,42.8,97.3,13.6,,,298.9,,3.5,,6.1,1.5,19.3,0.0,7.9
09-06-2017,16.3,19.4,12.1,89.4,99.5,82.3,97.9,2.6,,,56.7,,0.9,,5.8,1.3,232.2,0.8,0.0
10-06-2017,13.7,20.7,8.0,72.6,95.7,40.8,98.1,14.8,,,306.3,,2.2,,4.6,1.0,213.8,0.3,9.0
11-06-2017,16.8,26.9,7.0,74.4,100.0,41.6,97.8,14.2,,,300.1,,2.4,,5.0,0.8,98.4,0.3,8.5
12-06-2017,18.2,21.3,14.4,87.1,99.3,66.1,97.7,3.7,,,81.8,,1.2,,5.2,0.9,122.8,4.1,0.0
13-06-2017,21.9,30.2,17.5,86.1,100.0,55.6,97.8,11.8,,,254.9,,2.6,,6.4,1.2,132.4,0.3,6.1
14-06-2017,22.4,30.3,16.4,79.4,100.0,54.1,98.0,13.3,,,292.0,,2.7,,5.0,1.2,130.0,0.0,7.6
15-06-2017,22.0,29.9,16.2,79.4,98.8,51.3,98.0,13.7,,,296.3,,2.9,,5.0,1.4,124.6,0.0,8.0
16-06-2017,22.9,30.3,15.8,71.8,94.5,49.5,97.8,13.6,,,291.6,,2.9,,5.3,1.4,94.5,0.0,7.9
17-06-2017,23.7,31.5,17.3,67.7,94.8,38.8,97.6,13.7,,,294.4,,3.1,,5.2,1.2,72.5,0.0,8.0
18-06-2017,24.0,32.4,18.7,63.5,85.5,34.6,97.6,12.3,,,261.7,,3.1,,4.4,1.2,70.4,0.0,6.6
19-06-2017,23.4,32.1,16.5,68.4,94.9,32.1,97.7,13.8,,,295.1,,3.2,,4.4,1.2,212.6,0.0,8.1
20-06-2017,16.2,20.9,13.4,92.9,100.0,78.8,98.0,7.2,,,152.2,,1.4,,4.6,1.4,250.5,0.0,1.7
21-06-2017,20.6,29.3,13.6,79.8,100.0,48.7,98.1,13.4,,,286.9,,2.5,,6.2,0.9,130.7,0.0,7.7
22-06-2017,22.2,28.4,16.8,71.9,93.1,47.7,97.9,13.7,,,290.4,,3.1,,5.2,1.8,93.8,0.0,7.9
23-06-2017,23.7,29.7,19.5,65.5,79.2,44.3,98.0,13.7,,,296.8,,3.5,,7.4,2.0,87.7,0.0,7.9
24-06-2017,22.6,29.6,17.1,64.5,85.2,46.3,98.1,13.7,,,296.4,,3.2,,5.9,1.6,101.2,0.0,8.0
25-06-2017,21.6,28.4,15.5,62.8,87.1,40.6,98.1,13.6,,,289.8,,3.2,,6.5,1.8,92.3,0.0,7.9
26-06-2017,21.6,29.1,14.9,63.1,83.6,41.8,98.0,13.7,,,295.0,,3.3,,5.9,1.8,92.7,0.0,8.0
27-06-2017,22.7,29.4,17.5,62.7,85.7,41.3,98.0,13.7,,,297.9,,3.5,,6.1,2.0,91.4,0.0,8.0
28-06-2017,22.6,30.8,15.6,59.8,84.4,33.2,98.1,13.4,,,286.0,,3.0,,4.8,1.1,101.5,0.0,7.7
29-06-2017,23.1,29.7,18.5,64.0,80.4,45.5,98.0,11.1,,,240.3,,2.6,,5.5,1.1,86.8,0.0,5.5
30-06-2017,21.7,28.7,17.1,72.2,97.7,49.1,98.0,7.5,,,159.2,,1.8,,3.1,0.7,92.4,0.0,0.3
01-07-2017,21.6,31.3,14.4,72.9,100.0,32.7,98.2,12.3,,,268.7,,2.3,,4.3,0.5,144.9,0.0,5.2
